model,script_id,order,history_mode,step,agreement_rate,mean_abs_diff
qwen3_8b,D10,reverse,no_history,C3,1.0,0.0
qwen3_8b,D10,reverse,no_history,C4,1.0,0.0
qwen3_8b,D10,reverse,no_history,R,1.0,0.0
qwen3_8b,D11,forward,history,C1,1.0,0.0
qwen3_8b,D11,forward,history,C2,1.0,0.0
qwen3_8b,D11,forward,history,C3,1.0,0.0
qwen3_8b,D11,forward,history,C4,1.0,0.0
qwen3_8b,D11,forward,history,R,1.0,0.0
qwen3_8b,D11,forward,no_history,C1,1.0,0.0
qwen3_8b,D11,forward,no_history,C2,1.0,0.0
qwen3_8b,D11,forward,no_history,C3,1.0,0.0
qwen3_8b,D11,forward,no_history,C4,1.0,0.0
qwen3_8b,D11,forward,no_history,R,1.0,0.0
qwen3_8b,D11,reverse,history,C1,1.0,0.0
qwen3_8b,D11,reverse,history,C2,1.0,0.0
qwen3_8b,D11,reverse,history,C3,1.0,0.0
qwen3_8b,D11,reverse,history,C4,1.0,0.0
qwen3_8b,D11,reverse,history,R,1.0,0.0
qwen3_8b,D11,reverse,no_history,C1,1.0,0.0
qwen3_8b,D11,reverse,no_history,C2,1.0,0.0
qwen3_8b,D11,reverse,no_history,C3,1.0,0.0
qwen3_8b,D11,reverse,no_history,C4,1.0,0.0
qwen3_8b,D11,reverse,no_history,R,1.0,0.0
qwen3_8b,D12,forward,history,C1,1.0,0.0
qwen3_8b,D12,forward,history,C2,1.0,0.0
qwen3_8b,D12,forward,history,C3,1.0,0.0
qwen3_8b,D12,forward,history,C4,1.0,0.0
qwen3_8b,D12,forward,history,R,1.0,0.0
qwen3_8b,D12,forward,no_history,C1,1.0,0.0
qwen3_8b,D12,forward,no_history,C2,1.0,0.0
qwen3_8b,D12,forward,no_history,C3,1.0,0.0
qwen3_8b,D12,forward,no_history,C4,1.0,0.0
qwen3_8b,D12,forward,no_history,R,1.0,0.0
qwen3_8b,D12,reverse,history,C1,1.0,0.0
qwen3_8b,D12,reverse,history,C2,1.0,0.0
qwen3_8b,D12,reverse,history,C3,1.0,0.0
qwen3_8b,D12,reverse,history,C4,1.0,0.0
qwen3_8b,D12,reverse,history,R,1.0,0.0
qwen3_8b,D12,reverse,no_history,C1,1.0,0.0
qwen3_8b,D12,reverse,no_history,C2,1.0,0.0
qwen3_8b,D12,reverse,no_history,C3,1.0,0.0
qwen3_8b,D12,reverse,no_history,C4,1.0,0.0
qwen3_8b,D12,reverse,no_history,R,1.0,0.0
qwen3_8b,E01,forward,history,C1,1.0,0.0
qwen3_8b,E01,forward,history,C2,1.0,0.0
qwen3_8b,E01,forward,history,C3,1.0,0.0
qwen3_8b,E01,forward,history,C4,1.0,0.0
qwen3_8b,E01,forward,history,R,1.0,0.0
qwen3_8b,E01,forward,no_history,C1,1.0,0.0
qwen3_8b,E01,forward,no_history,C2,1.0,0.0
qwen3_8b,E01,forward,no_history,C3,1.0,0.0
qwen3_8b,E01,forward,no_history,C4,1.0,0.0
qwen3_8b,E01,forward,no_history,R,1.0,0.0
qwen3_8b,E01,reverse,history,C1,1.0,0.0
qwen3_8b,E01,reverse,history,C2,1.0,0.0
qwen3_8b,E01,reverse,history,C3,1.0,0.0
qwen3_8b,E01,reverse,history,C4,1.0,0.0
qwen3_8b,E01,reverse,history,R,1.0,0.0
qwen3_8b,E01,reverse,no_history,C1,1.0,0.0
qwen3_8b,E01,reverse,no_history,C2,1.0,0.0
qwen3_8b,E01,reverse,no_history,C3,1.0,0.0
qwen3_8b,E01,reverse,no_history,C4,1.0,0.0
qwen3_8b,E01,reverse,no_history,R,1.0,0.0
qwen3_8b,E02,forward,history,C1,1.0,0.0
qwen3_8b,E02,forward,history,C2,1.0,0.0
qwen3_8b,E02,forward,history,C3,1.0,0.0
qwen3_8b,E02,forward,history,C4,1.0,0.0
qwen3_8b,E02,forward,history,R,1.0,0.0
qwen3_8b,E02,forward,no_history,C1,1.0,0.0
qwen3_8b,E02,forward,no_history,C2,1.0,0.0
qwen3_8b,E02,forward,no_history,C3,1.0,0.0
qwen3_8b,E02,forward,no_history,C4,1.0,0.0
qwen3_8b,E02,forward,no_history,R,1.0,0.0
qwen3_8b,E02,reverse,history,C1,1.0,0.0
qwen3_8b,E02,reverse,history,C2,1.0,0.0
qwen3_8b,E02,reverse,history,C3,1.0,0.0
qwen3_8b,E02,reverse,history,C4,1.0,0.0
qwen3_8b,E02,reverse,history,R,1.0,0.0
qwen3_8b,E02,reverse,no_history,C1,1.0,0.0
qwen3_8b,E02,reverse,no_history,C2,1.0,0.0
qwen3_8b,E02,reverse,no_history,C3,1.0,0.0
qwen3_8b,E02,reverse,no_history,C4,1.0,0.0
qwen3_8b,E02,reverse,no_history,R,1.0,0.0
qwen3_8b,E03,forward,history,C1,1.0,0.0
qwen3_8b,E03,forward,history,C2,1.0,0.0
qwen3_8b,E03,forward,history,C3,1.0,0.0
qwen3_8b,E03,forward,history,C4,1.0,0.0
qwen3_8b,E03,forward,history,R,1.0,0.0
qwen3_8b,E03,forward,no_history,C1,1.0,0.0
qwen3_8b,E03,forward,no_history,C2,1.0,0.0
qwen3_8b,E03,forward,no_history,C3,1.0,0.0
qwen3_8b,E03,forward,no_history,C4,1.0,0.0
qwen3_8b,E03,forward,no_history,R,1.0,0.0
qwen3_8b,E03,reverse,history,C1,1.0,0.0
qwen3_8b,E03,reverse,history,C2,1.0,0.0
qwen3_8b,E03,reverse,history,C3,1.0,0.0
qwen3_8b,E03,reverse,history,C4,1.0,0.0
qwen3_8b,E03,reverse,history,R,1.0,0.0
qwen3_8b,E03,reverse,no_history,C1,1.0,0.0
qwen3_8b,E03,reverse,no_history,C2,1.0,0.0
qwen3_8b,E03,reverse,no_history,C3,1.0,0.0
qwen3_8b,E03,reverse,no_history,C4,1.0,0.0
qwen3_8b,E03,reverse,no_history,R,1.0,0.0
qwen3_8b,E04,forward,history,C1,1.0,0.0
qwen3_8b,E04,forward,history,C2,1.0,0.0
qwen3_8b,E04,forward,history,C3,1.0,0.0
qwen3_8b,E04,forward,history,C4,1.0,0.0
qwen3_8b,E04,forward,history,R,1.0,0.0
qwen3_8b,E04,forward,no_history,C1,1.0,0.0
qwen3_8b,E04,forward,no_history,C2,1.0,0.0
qwen3_8b,E04,forward,no_history,C3,1.0,0.0
qwen3_8b,E04,forward,no_history,C4,1.0,0.0
qwen3_8b,E04,forward,no_history,R,1.0,0.0
qwen3_8b,E04,reverse,history,C1,1.0,0.0
qwen3_8b,E04,reverse,history,C2,1.0,0.0
qwen3_8b,E04,reverse,history,C3,1.0,0.0
qwen3_8b,E04,reverse,history,C4,1.0,0.0
qwen3_8b,E04,reverse,history,R,1.0,0.0
qwen3_8b,E04,reverse,no_history,C1,1.0,0.0
qwen3_8b,E04,reverse,no_history,C2,1.0,0.0
qwen3_8b,E04,reverse,no_history,C3,1.0,0.0
qwen3_8b,E04,reverse,no_history,C4,1.0,0.0
qwen3_8b,E04,reverse,no_history,R,1.0,0.0
qwen3_8b,E05,forward,history,C1,1.0,0.0
qwen3_8b,E05,forward,history,C2,1.0,0.0
qwen3_8b,E05,forward,history,C3,1.0,0.0
qwen3_8b,E05,forward,history,C4,1.0,0.0
qwen3_8b,E05,forward,history,R,1.0,0.0
qwen3_8b,E05,forward,no_history,C1,1.0,0.0
qwen3_8b,E05,forward,no_history,C2,1.0,0.0
qwen3_8b,E05,forward,no_history,C3,1.0,0.0
qwen3_8b,E05,forward,no_history,C4,1.0,0.0
qwen3_8b,E05,forward,no_history,R,1.0,0.0
qwen3_8b,E05,reverse,history,C1,1.0,0.0
qwen3_8b,E05,reverse,history,C2,1.0,0.0
qwen3_8b,E05,reverse,history,C3,1.0,0.0
qwen3_8b,E05,reverse,history,C4,1.0,0.0
qwen3_8b,E05,reverse,history,R,1.0,0.0
qwen3_8b,E05,reverse,no_history,C1,1.0,0.0
qwen3_8b,E05,reverse,no_history,C2,1.0,0.0
qwen3_8b,E05,reverse,no_history,C3,1.0,0.0
qwen3_8b,E05,reverse,no_history,C4,1.0,0.0
qwen3_8b,E05,reverse,no_history,R,1.0,0.0
qwen3_8b,E06,forward,history,C1,1.0,0.0
qwen3_8b,E06,forward,history,C2,1.0,0.0
qwen3_8b,E06,forward,history,C3,1.0,0.0
qwen3_8b,E06,forward,history,C4,1.0,0.0
qwen3_8b,E06,forward,history,R,1.0,0.0
qwen3_8b,E06,forward,no_history,C1,1.0,0.0
qwen3_8b,E06,forward,no_history,C2,1.0,0.0
qwen3_8b,E06,forward,no_history,C3,1.0,0.0
qwen3_8b,E06,forward,no_history,C4,1.0,0.0
qwen3_8b,E06,forward,no_history,R,1.0,0.0
qwen3_8b,E06,reverse,history,C1,1.0,0.0
qwen3_8b,E06,reverse,history,C2,1.0,0.0
qwen3_8b,E06,reverse,history,C3,1.0,0.0
qwen3_8b,E06,reverse,history,C4,1.0,0.0
qwen3_8b,E06,reverse,history,R,1.0,0.0
qwen3_8b,E06,reverse,no_history,C1,1.0,0.0
qwen3_8b,E06,reverse,no_history,C2,1.0,0.0
qwen3_8b,E06,reverse,no_history,C3,1.0,0.0
qwen3_8b,E06,reverse,no_history,C4,1.0,0.0
qwen3_8b,E06,reverse,no_history,R,1.0,0.0
qwen3_8b,E07,forward,history,C1,1.0,0.0
qwen3_8b,E07,forward,history,C2,1.0,0.0
qwen3_8b,E07,forward,history,C3,1.0,0.0
qwen3_8b,E07,forward,history,C4,1.0,0.0
qwen3_8b,E07,forward,history,R,1.0,0.0
qwen3_8b,E07,forward,no_history,C1,1.0,0.0
qwen3_8b,E07,forward,no_history,C2,1.0,0.0
qwen3_8b,E07,forward,no_history,C3,1.0,0.0
qwen3_8b,E07,forward,no_history,C4,1.0,0.0
qwen3_8b,E07,forward,no_history,R,1.0,0.0
qwen3_8b,E07,reverse,history,C1,1.0,0.0
qwen3_8b,E07,reverse,history,C2,1.0,0.0
qwen3_8b,E07,reverse,history,C3,1.0,0.0
qwen3_8b,E07,reverse,history,C4,1.0,0.0
qwen3_8b,E07,reverse,no_history,C1,1.0,0.0
qwen3_8b,E07,reverse,no_history,C2,1.0,0.0
qwen3_8b,E07,reverse,no_history,C3,1.0,0.0
qwen3_8b,E07,reverse,no_history,C4,1.0,0.0
qwen3_8b,E07,reverse,no_history,R,1.0,0.0
qwen3_8b,E08,forward,history,C1,1.0,0.0
qwen3_8b,E08,forward,history,C2,1.0,0.0
qwen3_8b,E08,forward,history,C3,1.0,0.0
qwen3_8b,E08,forward,history,C4,1.0,0.0
qwen3_8b,E08,forward,history,R,1.0,0.0
qwen3_8b,E08,forward,no_history,C1,1.0,0.0
qwen3_8b,E08,forward,no_history,C2,1.0,0.0
qwen3_8b,E08,forward,no_history,C3,1.0,0.0
qwen3_8b,E08,forward,no_history,C4,1.0,0.0
qwen3_8b,E08,forward,no_history,R,1.0,0.0
qwen3_8b,E08,reverse,history,C1,1.0,0.0
qwen3_8b,E08,reverse,history,C2,1.0,0.0
qwen3_8b,E08,reverse,history,C3,1.0,0.0
qwen3_8b,E08,reverse,history,C4,1.0,0.0
qwen3_8b,E08,reverse,history,R,1.0,0.0
qwen3_8b,E08,reverse,no_history,C1,1.0,0.0
qwen3_8b,E08,reverse,no_history,C2,1.0,0.0
qwen3_8b,E08,reverse,no_history,C3,1.0,0.0
qwen3_8b,E08,reverse,no_history,C4,1.0,0.0
qwen3_8b,E08,reverse,no_history,R,1.0,0.0
qwen3_8b,E09,forward,history,C1,1.0,0.0
qwen3_8b,E09,forward,history,C2,1.0,0.0
qwen3_8b,E09,forward,history,C3,1.0,0.0
qwen3_8b,E09,forward,history,C4,1.0,0.0
qwen3_8b,E09,forward,no_history,C1,1.0,0.0
qwen3_8b,E09,forward,no_history,C2,1.0,0.0
qwen3_8b,E09,forward,no_history,C3,1.0,0.0
qwen3_8b,E09,forward,no_history,C4,1.0,0.0
qwen3_8b,E09,reverse,history,C1,1.0,0.0
qwen3_8b,E09,reverse,history,C2,1.0,0.0
qwen3_8b,E09,reverse,history,C3,1.0,0.0
qwen3_8b,E09,reverse,history,C4,1.0,0.0
qwen3_8b,E09,reverse,history,R,1.0,0.0
qwen3_8b,E09,reverse,no_history,C1,1.0,0.0
qwen3_8b,E09,reverse,no_history,C2,1.0,0.0
qwen3_8b,E09,reverse,no_history,C3,1.0,0.0
qwen3_8b,E09,reverse,no_history,C4,1.0,0.0
qwen3_8b,E10,forward,history,C1,1.0,0.0
qwen3_8b,E10,forward,history,C2,1.0,0.0
qwen3_8b,E10,forward,history,C3,1.0,0.0
qwen3_8b,E10,forward,history,C4,1.0,0.0
qwen3_8b,E10,forward,history,R,1.0,0.0
qwen3_8b,E10,forward,no_history,C1,1.0,0.0
qwen3_8b,E10,forward,no_history,C2,1.0,0.0
qwen3_8b,E10,forward,no_history,C3,1.0,0.0
qwen3_8b,E10,forward,no_history,C4,1.0,0.0
qwen3_8b,E10,forward,no_history,R,1.0,0.0
qwen3_8b,E10,reverse,history,C1,1.0,0.0
qwen3_8b,E10,reverse,history,C2,1.0,0.0
qwen3_8b,E10,reverse,history,C3,1.0,0.0
qwen3_8b,E10,reverse,history,C4,1.0,0.0
qwen3_8b,E10,reverse,history,R,1.0,0.0
qwen3_8b,E10,reverse,no_history,C1,1.0,0.0
qwen3_8b,E10,reverse,no_history,C2,1.0,0.0
qwen3_8b,E10,reverse,no_history,C3,1.0,0.0
qwen3_8b,E10,reverse,no_history,C4,1.0,0.0
qwen3_8b,E10,reverse,no_history,R,1.0,0.0
qwen3_8b,E11,forward,history,C1,1.0,0.0
qwen3_8b,E11,forward,history,C2,1.0,0.0
qwen3_8b,E11,forward,history,C3,1.0,0.0
qwen3_8b,E11,forward,history,C4,1.0,0.0
qwen3_8b,E11,forward,history,R,1.0,0.0
qwen3_8b,E11,forward,no_history,C1,1.0,0.0
qwen3_8b,E11,forward,no_history,C2,1.0,0.0
qwen3_8b,E11,forward,no_history,C3,1.0,0.0
qwen3_8b,E11,forward,no_history,C4,1.0,0.0
qwen3_8b,E11,forward,no_history,R,1.0,0.0
qwen3_8b,E11,reverse,history,C1,1.0,0.0
qwen3_8b,E11,reverse,history,C2,1.0,0.0
qwen3_8b,E11,reverse,history,C3,1.0,0.0
qwen3_8b,E11,reverse,history,C4,1.0,0.0
qwen3_8b,E11,reverse,history,R,1.0,0.0
qwen3_8b,E11,reverse,no_history,C1,1.0,0.0
qwen3_8b,E11,reverse,no_history,C2,1.0,0.0
qwen3_8b,E11,reverse,no_history,C3,1.0,0.0
qwen3_8b,E11,reverse,no_history,C4,1.0,0.0
qwen3_8b,E11,reverse,no_history,R,1.0,0.0
qwen3_8b,E12,forward,history,C1,1.0,0.0
qwen3_8b,E12,forward,history,C2,1.0,0.0
qwen3_8b,E12,forward,history,C3,1.0,0.0
qwen3_8b,E12,forward,history,C4,1.0,0.0
qwen3_8b,E12,forward,history,R,1.0,0.0
qwen3_8b,E12,forward,no_history,C1,1.0,0.0
qwen3_8b,E12,forward,no_history,C2,1.0,0.0
qwen3_8b,E12,forward,no_history,C3,1.0,0.0
qwen3_8b,E12,forward,no_history,C4,1.0,0.0
qwen3_8b,E12,forward,no_history,R,1.0,0.0
qwen3_8b,E12,reverse,history,C1,1.0,0.0
qwen3_8b,E12,reverse,history,C2,1.0,0.0
qwen3_8b,E12,reverse,history,C3,1.0,0.0
qwen3_8b,E12,reverse,history,C4,1.0,0.0
qwen3_8b,E12,reverse,history,R,1.0,0.0
qwen3_8b,E12,reverse,no_history,C1,1.0,0.0
qwen3_8b,E12,reverse,no_history,C2,1.0,0.0
qwen3_8b,E12,reverse,no_history,C3,1.0,0.0
qwen3_8b,E12,reverse,no_history,C4,1.0,0.0
qwen3_8b,E12,reverse,no_history,R,1.0,0.0
qwen3_8b,M01,forward,history,C1,1.0,0.0
qwen3_8b,M01,forward,history,C2,1.0,0.0
qwen3_8b,M01,forward,history,C3,1.0,0.0
qwen3_8b,M01,forward,history,C4,1.0,0.0
qwen3_8b,M01,forward,history,R,1.0,0.0
qwen3_8b,M01,forward,no_history,C1,1.0,0.0
qwen3_8b,M01,forward,no_history,C2,1.0,0.0
qwen3_8b,M01,forward,no_history,C3,1.0,0.0
qwen3_8b,M01,forward,no_history,C4,1.0,0.0
qwen3_8b,M01,forward,no_history,R,1.0,0.0
qwen3_8b,M01,reverse,history,C1,1.0,0.0
qwen3_8b,M01,reverse,history,C2,1.0,0.0
qwen3_8b,M01,reverse,history,C3,1.0,0.0
qwen3_8b,M01,reverse,history,C4,1.0,0.0
qwen3_8b,M01,reverse,history,R,1.0,0.0
qwen3_8b,M01,reverse,no_history,C1,1.0,0.0
qwen3_8b,M01,reverse,no_history,C2,1.0,0.0
qwen3_8b,M01,reverse,no_history,C3,1.0,0.0
qwen3_8b,M01,reverse,no_history,C4,1.0,0.0
qwen3_8b,M01,reverse,no_history,R,1.0,0.0
qwen3_8b,M02,forward,history,C1,1.0,0.0
qwen3_8b,M02,forward,history,C2,1.0,0.0
qwen3_8b,M02,forward,history,C3,1.0,0.0
qwen3_8b,M02,forward,history,C4,1.0,0.0
qwen3_8b,M02,forward,history,R,1.0,0.0
qwen3_8b,M02,forward,no_history,C1,1.0,0.0
qwen3_8b,M02,forward,no_history,C2,1.0,0.0
qwen3_8b,M02,forward,no_history,C3,1.0,0.0
qwen3_8b,M02,forward,no_history,C4,1.0,0.0
qwen3_8b,M02,forward,no_history,R,1.0,0.0
qwen3_8b,M02,reverse,history,C1,1.0,0.0
qwen3_8b,M02,reverse,history,C2,1.0,0.0
qwen3_8b,M02,reverse,history,C3,1.0,0.0
qwen3_8b,M02,reverse,history,C4,1.0,0.0
qwen3_8b,M02,reverse,history,R,1.0,0.0
qwen3_8b,M02,reverse,no_history,C1,1.0,0.0
qwen3_8b,M02,reverse,no_history,C2,1.0,0.0
qwen3_8b,M02,reverse,no_history,C3,1.0,0.0
qwen3_8b,M02,reverse,no_history,C4,1.0,0.0
qwen3_8b,M02,reverse,no_history,R,1.0,0.0
qwen3_8b,M03,forward,history,C1,1.0,0.0
qwen3_8b,M03,forward,history,C2,1.0,0.0
qwen3_8b,M03,forward,history,C3,1.0,0.0
qwen3_8b,M03,forward,history,C4,1.0,0.0
qwen3_8b,M03,forward,history,R,1.0,0.0
qwen3_8b,M03,forward,no_history,C1,1.0,0.0
qwen3_8b,M03,forward,no_history,C2,1.0,0.0
qwen3_8b,M03,forward,no_history,C3,1.0,0.0
qwen3_8b,M03,forward,no_history,C4,1.0,0.0
qwen3_8b,M03,forward,no_history,R,1.0,0.0
qwen3_8b,M03,reverse,history,C1,1.0,0.0
qwen3_8b,M03,reverse,history,C2,1.0,0.0
qwen3_8b,M03,reverse,history,C3,1.0,0.0
qwen3_8b,M03,reverse,history,C4,1.0,0.0
qwen3_8b,M03,reverse,history,R,1.0,0.0
qwen3_8b,M03,reverse,no_history,C1,1.0,0.0
qwen3_8b,M03,reverse,no_history,C2,1.0,0.0
qwen3_8b,M03,reverse,no_history,C3,1.0,0.0
qwen3_8b,M03,reverse,no_history,C4,1.0,0.0
qwen3_8b,M03,reverse,no_history,R,1.0,0.0
qwen3_8b,M04,forward,history,C1,1.0,0.0
qwen3_8b,M04,forward,history,C2,1.0,0.0
qwen3_8b,M04,forward,history,C3,1.0,0.0
qwen3_8b,M04,forward,history,C4,1.0,0.0
qwen3_8b,M04,forward,history,R,1.0,0.0
qwen3_8b,M04,forward,no_history,C1,1.0,0.0
qwen3_8b,M04,forward,no_history,C2,1.0,0.0
qwen3_8b,M04,forward,no_history,C3,1.0,0.0
qwen3_8b,M04,forward,no_history,C4,1.0,0.0
qwen3_8b,M04,forward,no_history,R,1.0,0.0
qwen3_8b,M04,reverse,history,C1,1.0,0.0
qwen3_8b,M04,reverse,history,C2,1.0,0.0
qwen3_8b,M04,reverse,history,C3,1.0,0.0
qwen3_8b,M04,reverse,history,C4,1.0,0.0
qwen3_8b,M04,reverse,history,R,1.0,0.0
qwen3_8b,M04,reverse,no_history,C1,1.0,0.0
qwen3_8b,M04,reverse,no_history,C2,1.0,0.0
qwen3_8b,M04,reverse,no_history,C3,1.0,0.0
qwen3_8b,M04,reverse,no_history,C4,1.0,0.0
qwen3_8b,M04,reverse,no_history,R,1.0,0.0
qwen3_8b,M05,forward,history,C1,1.0,0.0
qwen3_8b,M05,forward,history,C2,1.0,0.0
qwen3_8b,M05,forward,history,C3,1.0,0.0
qwen3_8b,M05,forward,history,C4,1.0,0.0
qwen3_8b,M05,forward,history,R,1.0,0.0
qwen3_8b,M05,forward,no_history,C1,1.0,0.0
qwen3_8b,M05,forward,no_history,C2,1.0,0.0
qwen3_8b,M05,forward,no_history,C3,1.0,0.0
qwen3_8b,M05,forward,no_history,C4,1.0,0.0
qwen3_8b,M05,forward,no_history,R,1.0,0.0
qwen3_8b,M05,reverse,history,C1,1.0,0.0
qwen3_8b,M05,reverse,history,C2,1.0,0.0
qwen3_8b,M05,reverse,history,C3,1.0,0.0
qwen3_8b,M05,reverse,history,C4,1.0,0.0
qwen3_8b,M05,reverse,history,R,1.0,0.0
qwen3_8b,M05,reverse,no_history,C1,1.0,0.0
qwen3_8b,M05,reverse,no_history,C2,1.0,0.0
qwen3_8b,M05,reverse,no_history,C3,1.0,0.0
qwen3_8b,M05,reverse,no_history,C4,1.0,0.0
qwen3_8b,M05,reverse,no_history,R,1.0,0.0
qwen3_8b,M06,forward,history,C1,1.0,0.0
qwen3_8b,M06,forward,history,C2,1.0,0.0
qwen3_8b,M06,forward,history,C3,1.0,0.0
qwen3_8b,M06,forward,history,C4,1.0,0.0
qwen3_8b,M06,forward,history,R,1.0,0.0
qwen3_8b,M06,forward,no_history,C1,1.0,0.0
qwen3_8b,M06,forward,no_history,C2,1.0,0.0
qwen3_8b,M06,forward,no_history,C3,1.0,0.0
qwen3_8b,M06,forward,no_history,C4,1.0,0.0
qwen3_8b,M06,forward,no_history,R,1.0,0.0
qwen3_8b,M06,reverse,history,C1,1.0,0.0
qwen3_8b,M06,reverse,history,C2,1.0,0.0
qwen3_8b,M06,reverse,history,C3,1.0,0.0
qwen3_8b,M06,reverse,history,C4,1.0,0.0
qwen3_8b,M06,reverse,history,R,1.0,0.0
qwen3_8b,M06,reverse,no_history,C1,1.0,0.0
qwen3_8b,M06,reverse,no_history,C2,1.0,0.0
qwen3_8b,M06,reverse,no_history,C3,1.0,0.0
qwen3_8b,M06,reverse,no_history,C4,1.0,0.0
qwen3_8b,M06,reverse,no_history,R,1.0,0.0
qwen3_8b,M07,forward,history,C1,1.0,0.0
qwen3_8b,M07,forward,history,C2,1.0,0.0
qwen3_8b,M07,forward,history,C3,1.0,0.0
qwen3_8b,M07,forward,history,C4,1.0,0.0
qwen3_8b,M07,forward,history,R,1.0,0.0
qwen3_8b,M07,forward,no_history,C1,1.0,0.0
qwen3_8b,M07,forward,no_history,C2,1.0,0.0
qwen3_8b,M07,forward,no_history,C3,1.0,0.0
qwen3_8b,M07,forward,no_history,C4,1.0,0.0
qwen3_8b,M07,forward,no_history,R,1.0,0.0
qwen3_8b,M07,reverse,history,C1,1.0,0.0
qwen3_8b,M07,reverse,history,C2,1.0,0.0
qwen3_8b,M07,reverse,history,C3,1.0,0.0
qwen3_8b,M07,reverse,history,C4,1.0,0.0
qwen3_8b,M07,reverse,history,R,1.0,0.0
qwen3_8b,M07,reverse,no_history,C1,1.0,0.0
qwen3_8b,M07,reverse,no_history,C2,1.0,0.0
qwen3_8b,M07,reverse,no_history,C3,1.0,0.0
qwen3_8b,M07,reverse,no_history,C4,1.0,0.0
qwen3_8b,M07,reverse,no_history,R,1.0,0.0
qwen3_8b,M08,forward,history,C1,1.0,0.0
qwen3_8b,M08,forward,history,C2,1.0,0.0
qwen3_8b,M08,forward,history,C3,1.0,0.0
qwen3_8b,M08,forward,history,C4,1.0,0.0
qwen3_8b,M08,forward,history,R,1.0,0.0
qwen3_8b,M08,forward,no_history,C1,1.0,0.0
qwen3_8b,M08,forward,no_history,C2,1.0,0.0
qwen3_8b,M08,forward,no_history,C3,1.0,0.0
qwen3_8b,M08,forward,no_history,C4,1.0,0.0
qwen3_8b,M08,forward,no_history,R,1.0,0.0
qwen3_8b,M08,reverse,history,C1,1.0,0.0
qwen3_8b,M08,reverse,history,C2,1.0,0.0
qwen3_8b,M08,reverse,history,C3,1.0,0.0
qwen3_8b,M08,reverse,history,C4,1.0,0.0
qwen3_8b,M08,reverse,history,R,1.0,0.0
qwen3_8b,M08,reverse,no_history,C1,1.0,0.0
qwen3_8b,M08,reverse,no_history,C2,1.0,0.0
qwen3_8b,M08,reverse,no_history,C3,1.0,0.0
qwen3_8b,M08,reverse,no_history,C4,1.0,0.0
qwen3_8b,M08,reverse,no_history,R,1.0,0.0
qwen3_8b,M09,forward,history,C1,1.0,0.0
qwen3_8b,M09,forward,history,C2,1.0,0.0
qwen3_8b,M09,forward,history,C3,1.0,0.0
qwen3_8b,M09,forward,history,C4,1.0,0.0
qwen3_8b,M09,forward,history,R,1.0,0.0
qwen3_8b,M09,forward,no_history,C1,1.0,0.0
qwen3_8b,M09,forward,no_history,C2,1.0,0.0
qwen3_8b,M09,forward,no_history,C3,1.0,0.0
qwen3_8b,M09,forward,no_history,C4,1.0,0.0
qwen3_8b,M09,forward,no_history,R,1.0,0.0
qwen3_8b,M09,reverse,history,C1,1.0,0.0
qwen3_8b,M09,reverse,history,C2,1.0,0.0
qwen3_8b,M09,reverse,history,C3,1.0,0.0
qwen3_8b,M09,reverse,history,C4,1.0,0.0
qwen3_8b,M09,reverse,history,R,1.0,0.0
qwen3_8b,M09,reverse,no_history,C1,1.0,0.0
qwen3_8b,M09,reverse,no_history,C2,1.0,0.0
qwen3_8b,M09,reverse,no_history,C3,1.0,0.0
qwen3_8b,M09,reverse,no_history,C4,1.0,0.0
qwen3_8b,M09,reverse,no_history,R,1.0,0.0
qwen3_8b,M10,forward,history,C1,1.0,0.0
qwen3_8b,M10,forward,history,C2,1.0,0.0
qwen3_8b,M10,forward,history,C3,1.0,0.0
qwen3_8b,M10,forward,history,C4,1.0,0.0
qwen3_8b,M10,forward,history,R,1.0,0.0
qwen3_8b,M10,forward,no_history,C1,1.0,0.0
qwen3_8b,M10,forward,no_history,C2,1.0,0.0
qwen3_8b,M10,forward,no_history,C3,1.0,0.0
qwen3_8b,M10,forward,no_history,C4,1.0,0.0
qwen3_8b,M10,forward,no_history,R,1.0,0.0
qwen3_8b,M10,reverse,history,C1,1.0,0.0
qwen3_8b,M10,reverse,history,C2,1.0,0.0
qwen3_8b,M10,reverse,history,C3,1.0,0.0
qwen3_8b,M10,reverse,history,C4,1.0,0.0
qwen3_8b,M10,reverse,history,R,1.0,0.0
qwen3_8b,M10,reverse,no_history,C1,1.0,0.0
qwen3_8b,M10,reverse,no_history,C2,1.0,0.0
qwen3_8b,M10,reverse,no_history,C3,1.0,0.0
qwen3_8b,M10,reverse,no_history,C4,1.0,0.0
qwen3_8b,M10,reverse,no_history,R,1.0,0.0
qwen3_8b,M11,forward,history,C1,1.0,0.0
qwen3_8b,M11,forward,history,C2,1.0,0.0
qwen3_8b,M11,forward,history,C3,1.0,0.0
qwen3_8b,M11,forward,history,C4,1.0,0.0
qwen3_8b,M11,forward,history,R,1.0,0.0
qwen3_8b,M11,forward,no_history,C1,1.0,0.0
qwen3_8b,M11,forward,no_history,C2,1.0,0.0
qwen3_8b,M11,forward,no_history,C3,1.0,0.0
qwen3_8b,M11,forward,no_history,C4,1.0,0.0
qwen3_8b,M11,forward,no_history,R,1.0,0.0
qwen3_8b,M11,reverse,history,C1,1.0,0.0
qwen3_8b,M11,reverse,history,C2,1.0,0.0
qwen3_8b,M11,reverse,history,C3,1.0,0.0
qwen3_8b,M11,reverse,history,C4,1.0,0.0
